"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","26-Week Change","26-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"qrsm.ob","0.40","0.50","3.50","955","2,000","-75.0%","-73.0%","4.62M","9.25M","3.00M","none","none","0.62","0.03","-0.01","1.34","0.08","0.80","16.67","0.37","12.2M","1.30M","288.0K","3.4%","8.6%","June 30","none","none","4.51%","4.92%","2.73","0.23","0","none"
