"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"db","42.00","67.00","98.00","1.02","58.8K","55.0K","-11.0%","+4.0%","41.2B","614.6M","608.5M","none","none","54.36","4.78","0.42","66.05","22.20","1.23","14.01","1.01","41.7B","none","3.01B","7.2%","Dec 31","none","0.34%","9.45%","none","0.41","13.6B","125.0K","0.0%","173.0K","2.08","60.0K","1"
