"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"frgb","6.00","11.25","13.50","0.03","273","0","+46.3%","+71.0%","31.0M","2.75M","900.0K","none","none","9.21","0.93","0.22","8.98","10.61","1.22","12.12","1.25","24.4M","none","2.52M","10.3%","Dec 31","none","0.83%","10.86%","none","0.04","28.1M","0","0","0"
