"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","13-Week Change","13-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"dlx","28.10","40.74","41.24","380.3K","335.0K","+27.1%","+23.7%","2.70B","66.4M","53.1M","1.48","3.63%","2.13","2.48","0.75","17.74","0.24","19.15","16.39","2.30","1.26B","364.5M","175.7M","13.9%","22.8%","Dec 31","none","25.20%","66.12%","0.40","0.81","15.9M","845.0K","1.6%","1.03M","2.31","366.0K"
