"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"fcnca","74.875","97.00","119.25","0.12","9,182","16.0K","+26.0%","+47.2%","1.02B","10.5M","6.00M","1.00","1.03%","none","82.55","8.52","1.98","70.16","65.92","1.18","11.38","1.38","737.7M","none","89.6M","12.1%","Dec 31","none","0.81%","10.81%","none","0","691.6M","6,000","0.1%","7,000","1.00","6,000"
