"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (10-day avg)","4-Week Change","4-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"pbnc","12.00","13.85","14.40","1,000","+9.7%","+11.3%","21.5M","1.55M","1.30M","none","none","9.04","0.52","0.14","5.66","0.64","1.53","26.58","2.45","8.34M","none","765.0K","9.2%","40.0%","June 30","none","0.63%","5.54%","none","none","987.0K","none"
