"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","26-Week Change","26-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"bnny.ob","2.05","5.05","8.25","227","1,000","-25.2%","-19.1%","70.2M","13.9M","1.90M","none","none","11.12","-0.99","-0.61","27.49","0.97","0.45","none","0.18","381.9M","28.5M","-13.8M","-3.6%","2.5%","Feb 3","none","none","-4.25%","-8.67%","1.90","0.56","0","none"
