"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"bmks.ob","0.001","0.011","0.06","24.3K","46.0K","-63.3%","-57.2%","1.35M","123.1M","48.0M","none","none","-0.00","-0.01","-0.00","0.03","0","none","none","0.32","3.73M","-151.0K","-513.0K","-13.8%","-10.0%","June 30","none","-24.14%","none","0.25","none","32.0K","none"
