"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Daily Volume"
"upk","17.43","19.44","22.625","0.37","273","1,000","-2.5%","+13.9%","63.1M","3.25M","600.0K","none","5.81","0.12","0.39","1.52","0.01","3.34","163.36","12.75","5.06M","528.0K","452.0K","8.9%","9.3%","Dec 31","none","2.00%","2.46%","none","0.03","32.0K","3,000","0.5%","0","0"
