"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"bhb","14.00","18.00","18.90","0.05","1,318","1,000","+21.0%","+41.4%","59.0M","3.28M","3.00M","0.76","4.22%","15.58","1.25","0.37","10.57","3.40","1.16","14.34","1.70","34.5M","none","4.09M","11.9%","Dec 31","none","none","0.88%","8.07%","none","0","0","1,000","0.0%","1,000","1.00","1,000"
