"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","26-Week Change","26-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"shar.ob","0.45","1.28","3.063","99.4K","73.0K","-36.0%","-30.8%","12.9M","10.1M","5.00M","none","none","-0.22","-0.26","0.05","0.20","0","none","none","6.31","1.83M","-1.81M","-2.16M","none","none","Dec 31","none","-314.43%","none","0.24","none","4,000","none"
