"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","13-Week Change","13-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"apoa.ob","0.27","0.62","3.30","73.6K","32.0K","-27.1%","-29.0%","13.6M","22.0M","4.80M","none","none","0.06","-0.00","0.00","2.36","0.01","10.05","none","0.26","26.8M","-302.0K","-295.0K","-1.1%","-1.2%","Sep 30","none","-6.96%","-25.14%","1.38","1.41","105.0K","none"
