"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"lux","11.60","16.38","18.15","0.40","272.8K","288.0K","+9.7%","+28.1%","7.38B","450.4M","108.1M","none","0.76","0.21","0.05","2.46","0.05","21.51","76.54","6.64","1.11B","246.8M","96.0M","8.9%","14.7%","Dec 31","none","none","7.30%","31.73%","0.90","1.65","20.8M","1.92M","1.8%","1.64M","8.08","237.0K","1"
