"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"rha","5.60","9.60","15.95","1.04","7,682","4,000","-30.8%","-19.2%","1.72B","179.3M","118.3M","none","none","none","none","0.05","none","none","none","none","none","none","434.7M","9.04M","none","6.1%","Dec 31","none","none","none","none","none","none","0","41.0K","0.0%","33.0K","5.86","7,000","1"
