"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short"
"patd.ob","19.205","27.30","28.05","0.36","227","1,000","+41.3%","+65.1%","9.99M","366.0K","300.0K","0.51","1.86%","36.95","2.47","0.70","27.00","7.24","0.74","11.05","1.01","12.5M","none","969.0K","9.2%","June 30","none","0.76%","7.83%","none","0","2.65M","none"
