"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","26-Week Change","26-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"flr","29.50","36.30","63.20","362.6K","464.0K","-31.5%","-25.9%","2.91B","80.1M","55.3M","0.64","1.76%","none","9.54","1.16","0.56","105.58","5.13","3.81","31.35","0.34","8.20B","161.6M","92.3M","1.1%","1.6%","Dec 31","none","3.05%","10.06%","1.10","0.07","411.2M","1.23M","2.2%","1.79M","3.46","356.0K"
