"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Daily Volume"
"plm","2.25","3.25","3.70","0.64","818","1,000","+44.4%","+68.8%","24.6M","7.55M","3.20M","none","none","2.26","0.15","0.19","1.47","1.71","1.44","21.24","2.21","11.1M","3.23M","1.15M","10.3%","22.2%","Dec 31","none","2.49%","4.93%","none","0","12.9M","1,000","0.0%","1,000","0"
