"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","13-Week Change","13-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"mxre","10.25","15.40","17.60","272.7K","96.0K","+6.3%","+3.4%","612.5M","39.8M","32.6M","0.08","0.52%","none","14.68","-0.08","-0.25","15.02","1.29","1.05","none","1.02","454.8M","none","-3.80M","-1.1%","-1.1%","Dec 31","none","-0.36%","-0.84%","none","0","51.5M","299.0K","0.9%","352.0K","2.06","145.0K"
