"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"ubb","13.00","21.01","33.00","2.28","298.7K","243.0K","-25.0%","-12.3%","5.87B","279.3M","22.5M","0.90","4.28%","none","9.14","1.47","0.42","13.71","1.19","2.30","14.26","1.53","3.96B","none","337.9M","9.9%","Dec 31","none","1.80%","14.62%","none","1.75","331.2M","547.0K","2.4%","247.0K","1.80","303.0K","5"
