"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"clpt","0.72","1.05","11.813","2.42","21.0K","16.0K","-86.6%","-84.3%","17.9M","17.1M","12.8M","none","none","0.37","none","-0.75","none","0.06","2.82","none","none","none","-10.3M","-8.26M","none","none","June 30","none","none","none","-205.12%","0.68","2.93","2.31M","19.0K","0.1%","21.0K","2.11","9,000"
