"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Daily Volume"
"gaum.ob","0.07","0.10","0.469","-0.01","40.1K","20.0K","-73.3%","-68.8%","1.47M","14.7M","3.80M","none","none","-0.34","-0.14","-0.02","0.32","0.09","none","none","0.31","4.60M","-4.00M","-1.89M","-41.0%","-91.7%","Sep 30","none","-38.25%","none","0.72","none","1.32M","2,000","0.0%","2,000","0"
