"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume","Shares/ADR"
"slcty.ob","0.001","0.001","0.025","-0.75","0","0","-90.0%","-88.3%","10.0K","10.4M","5.30M","none","none","-0.02","-1.64","-0.52","2.70","0.24","none","none","0","28.0M","-16.7M","-17.1M","-61.0%","-59.7%","Dec 31","none","-99.20%","-605.00%","0.75","none","2.53M","0","8,000","1.55M","1"
