"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"eon","41.00","49.21","61.563","0.41","33.5K","52.0K","-10.1%","+5.0%","36.8B","748.0M","605.9M","none","none","36.09","none","1.02","none","22.70","1.36","none","none","none","none","678.7M","none","none","Dec 31","none","none","none","2.84%","2.02","0.60","14.2B","477.0K","0.1%","229.0K","21.68","22.0K","1"
