"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"egbn","5.714","10.75","14.00","0.68","3,182","1,000","+79.7%","+110.0%","31.1M","2.90M","2.20M","none","5.86","0.63","0.07","4.86","1.92","1.84","17.04","2.21","13.6M","none","1.70M","12.5%","Dec 31","none","0.92%","10.57%","none","0","5.57M","0","0","5,000"
