"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","13-Week Change","13-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"sto","6.10","6.52","7.60","86.4K","55.0K","-4.1%","-6.7%","14.1B","2.16B","368.0M","none","none","2.54","1.08","0.21","13.39","1.11","2.57","6.04","0.49","27.2B","8.99B","2.18B","8.3%","27.0%","Dec 31","none","8.84%","32.73%","0.91","0.93","2.40B","41.0K","0.0%","11.0K","0.41","100.0K","1"
