"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"bpc","16.00","20.39","26.70","0.56","3,955","1,000","-17.8%","-4.0%","8.57B","420.3M","340.5M","none","none","4.54","1.45","0.31","6.97","2.29","4.49","14.06","2.92","3.08B","none","637.6M","22.4%","Dec 31","none","1.23%","32.28%","none","1.26","1.03B","147.0K","0.0%","142.0K","73.50","2,000","5"
