"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"tofc","7.125","11.72","12.00","-0.43","2,818","2,000","+53.4%","+79.2%","29.7M","2.53M","1.90M","none","none","9.15","0.69","0.12","6.35","2.62","1.28","16.94","1.84","16.1M","none","1.75M","10.9%","Dec 31","none","0.77%","7.78%","none","0","6.64M","5,000","0.3%","0","1.25","4,000"
