"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"evbs","12.063","14.10","19.75","-0.36","818","1,000","+12.8%","+31.8%","69.1M","4.90M","4.70M","0.52","3.69%","none","9.74","1.02","0.26","6.62","2.61","1.45","13.82","2.13","32.6M","none","5.02M","15.4%","Dec 31","none","1.19%","10.93%","none","0","12.8M","0","0","1,000"
