"Company","52-Week Low","Recent Price","52-Week High","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"pru","29.00","29.68","30.10","16.1B","543.6M","538.2M","none","none","40.66","0.01","0.65","49.73","32.01","0.73","2,283.08","0.60","27.0B","none","7.00M","0%","-0.9%","Dec 31","none","0.00%","0.03%","none","0.59","17.4B","none"
