"Company","52-Week Low","Recent Price","52-Week High","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"lwsn","15.32","17.19","18.30","1.56B","90.9M","14.0M","none","none","-0.47","0.12","0.01","5.18","0.65","none","140.90","3.32","400.7M","18.0M","10.4M","2.6%","4.5%","May 31","none","4.58%","none","1.11","none","39.4M","none"
