"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"mdz","10.25","12.09","18.15","20.8K","8,000","-26.2%","-13.7%","1.46B","120.4M","97.6M","0.06","0.46%","none","6.61","0.33","0.03","7.67","0.81","1.83","36.31","1.58","1.05B","197.4M","46.2M","4.4%","12.6%","Oct 31","none","none","3.06%","5.90%","1.41","0.42","183.0M","268.0K","0.3%","7,000","5.96","45.0K"
