"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"msbk","11.75","16.54","19.75","0.59","7,909","2,000","+40.0%","+63.6%","259.1M","15.7M","9.60M","none","6.63","0.94","0.28","5.59","2.75","2.50","17.54","2.96","82.7M","none","13.8M","16.7%","Dec 31","none","1.32%","14.55%","none","0","43.1M","104.0K","1.1%","103.0K","13.00","8,000"
