"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"ffhs","7.313","10.01","11.00","0.23","773","0","+29.2%","+50.9%","16.2M","1.61M","1.10M","0.30","3.00%","13.84","0.77","0.12","12.19","9.32","0.72","13.09","0.82","19.4M","none","1.22M","6.3%","28.6%","Dec 31","none","0.45%","5.64%","none","none","15.0M","0","0","0"
