"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"bnn","13.50","16.71","18.85","46.5K","49.0K","+11.4%","+30.2%","2.85B","170.5M","151.7M","0.63","3.75%","none","19.88","1.14","0.23","5.37","0.41","0.84","14.64","3.11","949.9M","414.4M","201.8M","24.1%","24.1%","Dec 31","none","3.10%","6.28%","none","0.71","69.8M","29.0K","0.0%","28.0K","0.56","52.0K"
