"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (10-day avg)","4-Week Change","4-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"brl","59.21","76.84","78.74","973.0K","+17.9%","+19.5%","3.29B","42.8M","29.5M","none","none","12.26","2.93","1.80","18.39","8.44","6.27","26.26","4.18","827.9M","160.4M","126.6M","15.4%","19.4%","June 30","none","17.22%","29.08%","2.27","0.06","299.8M","4.39M","14.9%","4.94M","3.50","1.25M"
