"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"amrn","2.50","17.20","28.84","0.20","241.6K","378.0K","+244.0%","+301.9%","124.7M","7.25M","3.62M","none","5.55","2.02","0.30","6.23","none","3.10","8.52","2.76","46.9M","6.44M","14.5M","30.8%","19.6%","Dec 31","none","none","28.02%","43.29%","4.94","0.26","0","233.0K","6.4%","106.0K","0.96","243.0K","1"
