"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"glbk","6.875","9.45","11.10","0.14","2,000","1,000","+23.9%","+44.8%","20.2M","2.13M","1.20M","none","none","12.77","0.44","0.08","4.73","4.17","0.74","21.57","2.00","10.1M","none","935.0K","9.3%","Dec 31","none","0.65%","3.48%","none","0","8.89M","4,000","0.3%","6,000","2.00","2,000"
