"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"wfmi","19.469","41.45","46.50","1.18","789.7K","798.0K","+39.3%","+62.8%","2.24B","54.0M","53.8M","none","7.09","1.02","0.19","39.71","0.06","5.85","40.80","1.04","2.27B","125.1M","57.1M","2.5%","5.4%","Sep 24","none","none","7.05%","16.58%","1.01","0.76","0","5.44M","10.1%","5.73M","7.65","711.0K"
