"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short"
"gecr","7.50","10.10","13.00","0.10","91","0","+10.2%","+28.7%","11.4M","1.13M","700.0K","none","11.28","1.02","0.42","9.18","3.78","0.90","9.90","1.10","10.8M","none","1.20M","11.2%","Dec 31","none","0.85%","10.33%","none","0","4.26M","none"
