"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short"
"invb.ob","6.00","11.00","11.00","-0.14","773","1,000","+46.7%","+71.4%","10.3M","940.0K","500.0K","none","none","9.15","1.17","0.48","10.97","2.69","1.20","9.38","1.00","10.8M","none","1.14M","10.5%","Dec 31","none","0.85%","13.86%","none","0.35","2.53M","none"
