"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"sync","2.95","3.71","7.65","0.81","4,864","2,000","-32.5%","-21.2%","22.1M","5.96M","3.80M","0.20","5.39%","6.62","-0.48","-0.05","16.00","0.01","0.56","none","0.23","95.5M","-368.0K","-2.89M","-3.0%","-3.6%","Dec 30","none","none","-3.98%","-7.08%","2.17","0.46","38.0K","0","0","7,000"
