"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Daily Volume"
"olgr","5.87","7.15","10.50","0.17","409","1,000","-3.1%","+13.3%","13.9M","1.94M","600.0K","0.28","3.92%","14.81","-0.96","-0.94","44.14","2.08","0.48","none","0.16","86.5M","3.73M","-1.87M","-2.1%","-0.1%","Dec 31","none","-2.21%","-6.14%","2.39","0.95","4.04M","1,000","0.2%","0","0"
