"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"itla","15.438","19.18","20.50","0.13","11.6K","7,000","+23.7%","+44.6%","113.2M","5.90M","5.80M","none","none","22.70","2.63","0.62","18.34","15.53","0.84","7.29","1.05","126.5M","none","18.1M","14.3%","Dec 31","none","1.29%","13.55%","none","0","92.3M","0","0","12.0K"
