"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume","Shares/ADR"
"unr","1.063","1.60","2.55","0.88","1,091","0","-14.7%","+14.4%","40.4M","25.2M","1.51M","none","none","5.78","-0.03","0.01","8.80","0.12","0.28","none","0.18","222.1M","8.46M","-787.0K","-0.4%","0.7%","Dec 31","none","-0.30%","-0.55%","0.47","0.40","3.14M","0","0","1,000","5"
