"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"syi","19.875","33.00","36.00","0.07","3,727","2,000","+58.1%","+112.0%","220.1M","6.67M","5.10M","0.44","1.33%","9.89","1.88","0.51","none","5.01","3.34","17.56","none","none","none","12.9M","none","Dec 31","none","none","1.52%","20.97%","none","0.31","0","115.0K","2.3%","115.0K","57.50","2,000"
