"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"pnte","8.00","11.75","12.49","0.25","2,636","4,000","+23.7%","+65.9%","24.0M","2.04M","1.20M","0.20","1.70%","none","13.52","0.84","0.21","none","3.46","0.87","14.04","none","none","none","1.73M","none","Dec 31","none","none","0.64%","6.42%","none","0","0","0","0","1,000"
