"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short"
"atlo.ob","35.75","39.75","55.00","136","0","-27.1%","-2.2%","124.2M","3.12M","2.30M","1.68","4.23%","none","28.95","3.21","0.87","13.99","8.13","1.37","12.39","2.84","43.7M","none","10.0M","22.9%","Dec 31","none","1.61%","11.29%","none","0","25.4M","none"
