"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"ksu","7.375","12.50","16.75","1.75","165.0K","132.0K","+43.9%","+92.9%","733.6M","58.7M","52.2M","0.32","2.56%","11.06","0.39","0.15","none","0.32","1.13","31.97","none","none","96.8M","23.6M","none","7.1%","Dec 31","none","none","1.21%","3.68%","0.90","1.05","0","495.0K","0.9%","614.0K","2.63","188.0K"
