"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"wsba","9.875","13.75","15.42","-0.55","6,409","4,000","+37.5%","+84.4%","47.1M","3.42M","2.70M","none","11.17","1.41","0.41","10.32","9.75","1.23","9.77","1.33","36.1M","none","4.93M","13.6%","Dec 31","none","none","1.04%","13.44%","none","0","23.1M","0","0","8,000"
