"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"amfc","7.95","9.05","11.625","-0.05","1,182","0","+2.0%","+36.8%","7.84M","866.0K","500.0K","0.24","2.65%","13.19","0.98","0.20","11.54","4.54","0.69","9.20","0.79","9.68M","none","825.0K","8.5%","32.0%","Dec 31","none","0.60%","7.31%","none","none","3.94M","0","0","1,000"
