"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"gvp","1.05","2.07","3.375","3,136","7,000","-2.6%","+30.6%","10.8M","5.19M","1.10M","none","none","2.09","-1.20","0.09","9.90","0.12","0.99","none","0.21","51.6M","-2.60M","-6.27M","-12.1%","-8.0%","Dec 31","none","-16.21%","-49.55%","1.26","1.17","607.0K","0","0","5,000"
