"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"fnm","71.75","80.96","89.375","0.31","3.66M","3.38M","+4.5%","+40.1%","81.0B","1.00B","840.8M","1.20","1.48%","17.11","4.76","1.19","none","none","4.73","17.02","none","none","58.2B","4.82B","none","13.9%","Dec 31","none","none","0.74%","28.64%","none","36.15","0","6.51M","0.8%","7.39M","1.85","3.51M"
