"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"soyl.ob","0.36","0.638","3.938","-0.13","6,500","3,000","-83.8%","-78.3%","5.76M","9.02M","2.30M","none","0.31","-0.07","-0.07","0.15","0.00","2.07","none","4.33","1.31M","-1.66M","-637.0K","-48.6%","none","June 30","none","-14.01%","-23.13%","10.33","0.60","36.0K","none"
