"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"sman","2.813","4.47","6.98","0.30","6,909","4,000","+32.4%","+77.6%","33.7M","7.54M","3.80M","none","9.27","0.83","0.23","9.17","0.81","0.48","5.36","0.49","83.2M","none","6.68M","8.6%","10.0%","Dec 31","none","0.49%","10.60%","none","0.41","6.09M","0","0","8,000"
