"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short"
"fncb.ob","27.375","32.50","37.00","136","0","+11.3%","+49.3%","82.3M","2.53M","1.80M","0.92","2.83%","none","19.76","2.47","0.71","17.64","4.89","1.64","13.14","1.84","45.0M","none","6.31M","14.0%","Dec 31","none","1.05%","13.84%","none","0","12.4M","none"
