"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"imic","0.55","0.90","5.375","1.24","13.1K","6,000","-68.7%","-58.0%","29.1M","32.4M","12.6M","none","none","0.75","-1.04","-0.04","2.06","0.66","1.21","none","0.44","65.8M","-13.5M","-33.2M","-50.4%","-27.1%","Apr 30","none","-50.02%","-76.05%","1.85","0","21.3M","1,000","0.0%","9,000","0.11","9,000"
