"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Daily Volume"
"digm","2.00","2.50","4.375","0.05","136","0","-37.5%","-16.2%","2.47M","987.0K","500.0K","0.12","4.80%","3.73","0.48","0.04","6.01","1.06","0.67","5.20","0.42","5.99M","884.0K","480.0K","8.0%","11.8%","Dec 31","none","11.17%","13.37%","8.55","0.01","1.04M","1,000","0.2%","1,000","0"
