"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"cdnr.ob","0.015","0.65","1.49","2,682","4,000","-18.8%","+9.0%","1.20M","1.85M","1.20M","none","0.41","-0.36","-0.04","none","0.00","1.57","none","none","0","-155.0K","-461.0K","none","none","Sep 30","none","-46.87%","-53.11%","0.22","0","7,000","none"
