"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"itla","14.313","18.69","20.50","0.14","12.1K","2,000","+28.9%","+72.9%","114.8M","6.14M","6.00M","none","none","21.75","2.66","0.69","18.36","15.98","0.86","7.03","1.02","129.4M","none","18.7M","14.5%","Dec 31","none","1.36%","14.11%","none","0","98.3M","10.0K","0.2%","0","0.59","17.0K"
