"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"mwsi.ob","0.188","0.28","1.313","0.19","5,136","7,000","-62.7%","-49.9%","980.0K","3.50M","1.10M","none","none","0.74","-0.15","-0.06","2.20","0.00","0.38","none","0.13","7.72M","939.0K","-529.0K","-3.4%","0.3%","Dec 31","none","-4.87%","-19.05%","0.67","0.43","9,000","0","1,000","3,000"
