"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","13-Week Change","13-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"rtn","23.95","32.25","37.44","3.14M","5.47M","+12.2%","+28.7%","11.6B","359.4M","348.6M","0.80","2.48%","29.40","0.43","-0.73","47.37","1.68","1.10","74.31","0.68","16.6B","837.0M","142.0M","0.9%","5.0%","Dec 31","none","0.53%","1.32%","1.47","0.89","604.0M","5.69M","1.6%","8.22M","5.60","1.02M"
