"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"phc","16.375","34.49","35.35","-0.07","3,636","1,000","+78.6%","+139.5%","200.2M","5.80M","5.50M","0.96","2.78%","21.13","2.19","0.66","15.07","8.07","1.63","15.77","2.29","89.9M","none","13.0M","14.5%","Dec 31","none","none","1.06%","10.65%","none","0","0","17.0K","0.3%","17.0K","8.50","2,000"
