"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","26-Week Change","26-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"usb","16.50","17.78","25.24","6.08M","5.05M","-16.6%","-0.3%","34.9B","1.97B","1.91B","0.75","4.22%","none","8.61","0.93","0.02","6.03","3.88","2.06","19.18","2.95","11.6B","none","1.78B","15.3%","Dec 31","none","1.09%","11.57%","none","1.60","7.57B","32.5M","1.7%","26.2M","6.96","4.67M"
