"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"pvtb","8.875","16.32","19.00","-0.39","8,227","3,000","+43.5%","+92.4%","77.0M","4.72M","3.50M","0.12","0.73%","none","12.35","1.20","0.32","13.58","6.09","1.32","13.63","1.20","65.7M","none","5.79M","8.8%","Dec 31","none","none","0.68%","10.53%","none","0.35","26.3M","45.0K","1.3%","44.0K","4.09","11.0K"
